"ReefID","ReefArea(km-sq)","Latitude","Longitude"
2391,0.038093,23.7675,121.6,
2392,0.40763,23.8407,121.6,
2393,0.056536,23.9138,121.6,
2394,3.7794,1.1199,121.6801,
2395,1.3601,5.9891,121.6801,
2396,3.1441,6.1482,121.6801,
2397,3.9155,6.2277,121.6801,
2398,1.805,6.5457,121.6801,
2399,1.8393,6.6252,121.6801,
2400,0.25138,12.8509,121.6801,
2401,0.25123,13.0068,121.6801,
2402,7.1482,13.8627,121.6801,
2403,0.15705,14.4058,121.6801,
2404,0.066344,14.5607,121.6801,
2405,0.044724,15.719,121.6801,
2406,0.25498,15.9499,121.6801,
2407,0.051797,20.2826,121.6801,
2408,1.1478,20.3576,121.6801,
2409,5.8352,1.1199,121.76,
2410,3.7531,5.9891,121.76,
2411,10.0176,6.2277,121.76,
2412,1.282,6.4662,121.76,
2413,1.3414,6.7046,121.76,
2414,2.5069,11.7566,121.76,
2415,0.89328,11.8349,121.76,
2416,0.078387,11.9132,121.76,
2417,0.25098,12.9289,121.76,
2418,9.8901e-05,13.0068,121.76,
2419,0.77075,13.2406,121.76,
2420,0.075961,13.3963,121.76,
2421,0.69095,13.4741,121.76,
2422,1.7463,13.5518,121.76,
2423,7.8323,13.8627,121.76,
2424,1.7931,14.4058,121.76,
2425,0.73715,14.7155,121.76,
2426,2.8167,14.7929,121.76,
2427,2.0087,14.8702,121.76,
2428,3.447,14.9475,121.76,
2429,15.6722,15.0248,121.76,
2430,0.34141,15.102,121.76,
2431,0.49939,16.0268,121.76,
2432,1.8201,18.8504,121.76,
2433,2.8916,18.9261,121.76,
2434,0.52832,19.0018,121.76,
2435,5.5985,20.2826,121.76,
2436,4.3666,20.3576,121.76,
2437,0.39504,1.1999,121.84,
2438,0.82108,5.9095,121.84,
2439,5.9524,6.3072,121.84,
2440,0.82398,6.3867,121.84,
2441,1.2982,6.7046,121.84,
2442,0.17597,6.7841,121.84,
2443,2.4652,10.422,121.84,
2444,0.66314,10.5007,121.84,
2445,0.45566,10.7366,121.84,
2446,0.063845,10.8938,121.84,
2447,3.8058,11.4432,121.84,
2448,2.5381,11.7566,121.84,
2449,1.2472,11.8349,121.84,
2450,8.5662,11.9132,121.84,
2451,10.1064,11.9915,121.84,
2452,3.503,12.0697,121.84,
2453,0.3764,12.1479,121.84,
2454,1.9222,12.2261,121.84,
2455,4.8147,12.3043,121.84,
2456,3.9419,12.3825,121.84,
2457,2.4881,13.0068,121.84,
2458,0.0092939,13.1627,121.84,
2459,0.64459,13.6296,121.84,
2460,0.024446,13.785,121.84,
2461,8.0805,13.8627,121.84,
2462,0.43843,14.5607,121.84,
2463,3.4077,14.6381,121.84,
2464,13.7149,14.7155,121.84,
2465,3.6041,15.102,121.84,
2466,0.22106,16.0268,121.84,
2467,0.1284,18.7747,121.84,
2468,1.8884,19.0018,121.84,
2469,0.50896,19.455,121.84,
2470,0.95179,19.5304,121.84,
2471,1.1653,20.2076,121.84,
2472,7.7666,20.3576,121.84,
2473,2.53,20.4326,121.84,
2474,0.056083,20.5076,121.84,
2475,2.3414,1.1199,121.92,
2476,0.11852,5.9891,121.92,
2477,3.8742,6.2277,121.92,
2478,0.65015,6.7841,121.92,
2479,0.84756,6.8635,121.92,
2480,0.52278,6.9429,121.92,
2481,0.66697,7.2605,121.92,
2482,0.12352,7.3398,121.92,
2483,0.152,10.3434,121.92,
2484,0.18129,10.5794,121.92,
2485,0.037862,10.658,121.92,
2486,0.5168,10.8938,121.92,
2487,0.69371,11.2078,121.92,
2488,0.71229,11.3647,121.92,
2489,0.56654,11.5216,121.92,
2490,0.042018,11.5999,121.92,
2491,2.022,11.7566,121.92,
2492,10.6485,12.1479,121.92,
2493,9.7638,12.2261,121.92,
2494,0.52317,12.3825,121.92,
2495,2.3961,12.4606,121.92,
2496,2.3466,12.5387,121.92,
2497,2.1361,12.6168,121.92,
2498,1.1174,12.7729,121.92,
2499,0.92943,12.8509,121.92,
2500,0.24662,12.9289,121.92,
2501,0.68461,13.1627,121.92,
2502,2.5918,13.6296,121.92,
2503,6.3264,13.785,121.92,
2504,2.9866,14.2508,121.92,
2505,8.7328,14.4058,121.92,
2506,0.95545,14.5607,121.92,
2507,2.1614,15.102,121.92,
2508,3.1,16.0268,121.92,
2509,0.64997,18.3196,121.92,
2510,0.57345,18.8504,121.92,
2511,0.19607,19.0774,121.92,
2512,1.6096,19.455,121.92,
2513,1.7094,19.6058,121.92,
2514,1.7861,20.2826,121.92,
2515,3.756,20.4326,121.92,
2516,0.78028,20.5076,121.92,
2517,4.0015,1.1199,122,
2518,0.70093,6.0686,122,
2519,0.57937,6.7841,122,
2520,2.7285,6.8635,122,
2521,0.11846,7.3398,122,
2522,0.26169,7.4192,122,
2523,1.6703,7.4985,122,
2524,1.1859,7.5778,122,
2525,0.011265,7.6571,122,
2526,0.77748,7.7364,122,
2527,0.065546,7.8156,122,
2528,0.32529,10.422,122,
2529,1.4695,11.4432,122,
2530,0.35554,11.6783,122,
2531,0.69474,11.9132,122,
2532,0.8936,12.0697,122,
2533,0.96613,12.6168,122,
2534,0.62779,12.6948,122,
2535,2.7997,12.7729,122,
2536,2.4893,12.9289,122,
2537,15.5685,13.5518,122,
2538,0.20759,13.7073,122,
2539,2.3088,13.785,122,
2540,0.45018,14.2508,122,
2541,4.8565,14.4058,122,
2542,5.2773,14.6381,122,
2543,0.62823,15.102,122,
2544,0.15553,18.3196,122,
2545,2.2801,18.3956,122,
2546,0.019226,18.4715,122,
2547,0.20372,18.5473,122,
2548,0.44512,18.9261,122,
2549,0.19615,19.0018,122,
2550,0.89087,19.5304,122,
2551,0.6228,20.3576,122,
2552,3.3325,1.1199,122.08,
2553,2.1835,6.3867,122.08,
2554,1.8653,6.7841,122.08,
2555,0.91155,7.5778,122.08,
2556,0.3313,7.6571,122.08,
2557,0.055653,7.7364,122.08,
2558,1.8492,7.8156,122.08,
2559,0.24346,7.8949,122.08,
2560,0.17335,10.5007,122.08,
2561,0.56535,12.1479,122.08,
2562,0.94069,12.2261,122.08,
2563,0.77299,12.3043,122.08,
2564,0.5967,12.6948,122.08,
2565,0.26885,13.2406,122.08,
2566,8.7042,13.5518,122.08,
2567,3.4101,13.6296,122.08,
2568,0.41431,13.7073,122.08,
2569,12.1393,14.2508,122.08,
2570,0.80702,14.3283,122.08,
2571,9.6107,14.6381,122.08,
2572,4.5354,15.0248,122.08,
2573,1.2546,16.1037,122.08,
2574,1.2967,18.3956,122.08,
2575,1.5249,18.4715,122.08,
2576,10.1847,18.5473,122.08,
2577,0.015892,19.0774,122.08,
2578,1.3783,1.1199,122.16,
2579,2.5086,6.3867,122.16,
2580,1.5006,6.7046,122.16,
2581,5.0211,6.8635,122.16,
2582,0.2529,7.8949,122.16,
2583,0.74267,7.9741,122.16,
2584,2.1533,11.8349,122.16,
2585,0.025735,12.4606,122.16,
2586,2.127,12.5387,122.16,
2587,3.3065,12.6168,122.16,
2588,0.30522,12.6948,122.16,
2589,0.017111,12.7729,122.16,
2590,0.031579,12.8509,122.16,
2591,0.26869,13.3184,122.16,
2592,1.6173,13.3963,122.16,
2593,1.8703,13.4741,122.16,
2594,39.5427,14.2508,122.16,
2595,1.0779,14.3283,122.16,
2596,4.3391,14.6381,122.16,
2597,1.1256,16.1805,122.16,
2598,0.62499,18.6231,122.16,
2599,0.13529,19.0774,122.16,
2600,1.6851,1.0399,122.24,
2601,0.090276,1.1199,122.24,
2602,0.96999,6.7046,122.24,
2603,1.9205,6.8635,122.24,
2604,0.16376,12.4606,122.24,
2605,1.28,12.5387,122.24,
2606,0.22807,12.6948,122.24,
2607,3.4391,13.5518,122.24,
2608,3.0146,14.3283,122.24,
2609,2.9211,14.6381,122.24,
2610,0.16679,14.9475,122.24,
2611,0.65636,16.2574,122.24,
2612,2.3603,16.3341,122.24,
2613,0.49167,17.4822,122.24,
2614,0.16247,18.0916,122.24,
2615,0.62527,18.5473,122.24,
2616,1.0876,1.0399,122.3199,
2617,4.3791,1.1199,122.3199,
2618,0.42588,6.7046,122.3199,
2619,1.0261,6.7841,122.3199,
2620,0.0053374,6.8635,122.3199,
2621,2.8135,7.0224,122.3199,
2622,0.04832,7.1811,122.3199,
2623,1.0961,7.2605,122.3199,
2624,3.1794,9.6343,122.3199,
2625,1.8243,9.7131,122.3199,
2626,1.8292,9.792,122.3199,
2627,5.0005,9.8708,122.3199,
2628,1.3229,9.9496,122.3199,
2629,0.062923,12.3825,122.3199,
2630,0.56429,12.4606,122.3199,
2631,0.2282,12.6168,122.3199,
2632,0.092273,13.4741,122.3199,
2633,0.60636,13.5518,122.3199,
2634,10.2462,14.3283,122.3199,
2635,8.3399,14.6381,122.3199,
2636,7.1121,14.7929,122.3199,
2637,0.16711,14.8702,122.3199,
2638,0.0040525,16.4876,122.3199,
2639,0.41048,16.5643,122.3199,
2640,5.1299,17.4059,122.3199,
2641,0.45986,18.2437,122.3199,
2642,1.5671,18.3956,122.3199,
2643,1.0195,1.0399,122.4,
2644,0.041063,1.1199,122.4,
2645,0.005335,6.9429,122.4,
2646,0.96122,7.1017,122.4,
2647,0.056763,7.1811,122.4,
2648,3.1384,8.1326,122.4,
2649,1.5795,9.5554,122.4,
2650,1.558,9.6343,122.4,
2651,2.9509,9.9496,122.4,
2652,0.76952,10.0284,122.4,
2653,2.5143,10.422,122.4,
2654,3.1386,10.5007,122.4,
2655,0.078122,10.5794,122.4,
2656,0.67626,12.3825,122.4,
2657,1.8864,12.4606,122.4,
2658,0.59492,12.5387,122.4,
2659,0.42464,13.2406,122.4,
2660,3.492,13.3184,122.4,
2661,3.3888,13.3963,122.4,
2662,0.068972,13.4741,122.4,
2663,16.9179,14.3283,122.4,
2664,1.2247,14.6381,122.4,
2665,1.2222,14.7929,122.4,
2666,4.8721e-05,16.641,122.4,
2667,0.18396,16.7176,122.4,
2668,1.3636,1.0399,122.48,
2669,0.72202,7.1017,122.48,
2670,1.0356,7.1811,122.48,
2671,0.54936,7.4985,122.48,
2672,0.22427,8.1326,122.48,
2673,0.040409,9.3976,122.48,
2674,0.51009,9.4765,122.48,
2675,0.26301,9.5554,122.48,
2676,0.21061,10.0284,122.48,
2677,0.69122,10.3434,122.48,
2678,5.6524,10.422,122.48,
2679,0.70169,10.5794,122.48,
2680,0.37189,11.6783,122.48,
2681,0.10564,12.3043,122.48,
2682,0.30718,12.3825,122.48,
2683,2.9367,12.5387,122.48,
2684,0.0074347,13.1627,122.48,
2685,0.024599,13.2406,122.48,
2686,0.61015,13.3184,122.48,
2687,0.4934,13.3963,122.48,
2688,2.0209,14.4058,122.48,
2689,1.2261,14.7155,122.48,
2690,0.0050701,16.7942,122.48,
2691,0.50849,16.8708,122.48,
2692,1.4964,16.9473,122.48,
2693,1.1862,17.1768,122.48,
2694,0.65878,17.2532,122.48,
2695,3.8392,1.0399,122.5601,
2696,0.67368,7.1811,122.5601,
2697,0.017497,7.2605,122.5601,
2698,0.28427,7.3398,122.5601,
2699,0.04441,7.4985,122.5601,
2700,0.40118,7.6571,122.5601,
2701,0.86651,8.1326,122.5601,
2702,0.58633,8.2117,122.5601,
2703,1.3015,9.3976,122.5601,
2704,0.0034335,10.2646,122.5601,
2705,1.2615,11.5999,122.5601,
2706,2.7363,12.1479,122.5601,
2707,7.5177,12.2261,122.5601,
2708,0.4516,12.3043,122.5601,
2709,2.2692,12.5387,122.5601,
2710,0.15096,13.1627,122.5601,
2711,1.2151,13.6296,122.5601,
2712,0.057567,13.7073,122.5601,
2713,1.4434,13.785,122.5601,
2714,5.6248,14.4058,122.5601,
2715,0.64572,17.1003,122.5601,
2716,0.75214,1.0399,122.64,
2717,0.74376,7.2605,122.64,
2718,0.68129,7.3398,122.64,
2719,17.2216,7.4192,122.64,
2720,3.8301,7.4985,122.64,
2721,0.079315,7.5778,122.64,
2722,0.36005,7.6571,122.64,
2723,0.15258,8.2117,122.64,
2724,0.63059,9.3976,122.64,
2725,1.0177,10.3434,122.64,
2726,0.13081,11.5999,122.64,
2727,13.7763,12.1479,122.64,
2728,5.3183,12.2261,122.64,
2729,1.557,12.5387,122.64,
2730,0.32607,13.1627,122.64,
2731,2.7141,13.4741,122.64,
2732,0.69295,13.5518,122.64,
2733,2.1519,13.785,122.64,
2734,3.6305,0.96,122.72,
2735,4.2119,1.0399,122.72,
2736,14.2452,7.2605,122.72,
2737,14.3427,7.3398,122.72,
2738,19.4099,7.4192,122.72,
2739,12.7598,7.4985,122.72,
2740,8.8251,7.5778,122.72,
2741,0.15266,8.1326,122.72,
2742,0.20724,10.422,122.72,
2743,0.27272,11.6783,122.72,
2744,2.3214,12.2261,122.72,
2745,7.4039,12.3043,122.72,
2746,0.82633,12.3825,122.72,
2747,1.5598,12.4606,122.72,
2748,9.1487,13.1627,122.72,
2749,0.32605,13.2406,122.72,
2750,0.46179,13.3963,122.72,
2751,1.32,13.6296,122.72,
2752,1.4052,13.7073,122.72,
2753,2.3945,13.785,122.72,
2754,1.2401,14.4832,122.72,
2755,5.093,0.96,122.8,
2756,1.4379,1.0399,122.8,
2757,9.2109,7.2605,122.8,
2758,0.024798,9.1607,122.8,
2759,0.3638,9.2397,122.8,
2760,0.036617,11.6783,122.8,
2761,2.0159,11.8349,122.8,
2762,0.81036,12.1479,122.8,
2763,2.1613,12.2261,122.8,
2764,0.64777,12.3043,122.8,
2765,2.4835,13.0848,122.8,
2766,2.4788,13.2406,122.8,
2767,0.13623,13.5518,122.8,
2768,0.0018622,13.6296,122.8,
2769,0.7769,13.7073,122.8,
2770,0.40756,14.5607,122.8,
2771,1.9926,1.0399,122.88,
2772,4.3612,7.2605,122.88,
2773,2.1651,8.2909,122.88,
2774,2.267,8.3701,122.88,
2775,0.042828,8.4492,122.88,
2776,0.81037,9.0817,122.88,
2777,0.031175,9.1607,122.88,
2778,0.017326,11.5999,122.88,
2779,0.45915,11.7566,122.88,
2780,0.83385,12.1479,122.88,
2781,0.82719,12.2261,122.88,
2782,3.334,13.0068,122.88,
2783,7.9387,13.0848,122.88,
2784,2.7864,13.2406,122.88,
2785,0.39936,13.5518,122.88,
2786,0.4427,14.3283,122.88,
2787,20.1229,14.4058,122.88,
2788,15.4149,14.4832,122.88,
2789,5.8625,1.0399,122.96,
2790,4.5747,7.3398,122.96,
2791,0.028435,8.3701,122.96,
2792,1.8669,8.4492,122.96,
2793,0.060049,8.5283,122.96,
2794,0.0026247,9.0027,122.96,
2795,3.212,11.5216,122.96,
2796,0.45998,11.6783,122.96,
2797,0.45972,11.8349,122.96,
2798,0.33585,12.3043,122.96,
2799,0.37924,12.3825,122.96,
2800,1.18,12.9289,122.96,
2801,6.7699,13.0068,122.96,
2802,0.54355,13.2406,122.96,
2803,0.30684,13.4741,122.96,
2804,0.61317,14.2508,122.96,
2805,0.23898,14.3283,122.96,
2806,0.043406,14.5607,122.96,
2807,0.88168,0.96,123.04,
2808,7.5889,1.0399,123.04,
2809,0.056697,7.2605,123.04,
2810,1.8238,7.3398,123.04,
2811,0.38757,7.4192,123.04,
2812,5.57,7.4985,123.04,
2813,0.12202,8.5283,123.04,
2814,0.25707,9.0027,123.04,
2815,0.94774,11.5216,123.04,
2816,6.016,11.5999,123.04,
2817,0.45915,11.7566,123.04,
2818,4.6838,11.8349,123.04,
2819,3.996,11.9132,123.04,
2820,1.61,11.9915,123.04,
2821,0.34096,12.0697,123.04,
2822,0.35175,12.1479,123.04,
2823,0.51238,12.2261,123.04,
2824,0.6541,12.3825,123.04,
2825,0.95015,12.8509,123.04,
2826,9.7325,12.9289,123.04,
2827,0.67439,13.1627,123.04,
2828,0.07704,13.4741,123.04,
2829,0.80772,14.3283,123.04,
2830,0.32302,14.4832,123.04,
2831,0.11063,14.5607,123.04,
2832,2.0303,0.96,123.12,
2833,1.1437,1.0399,123.12,
2834,10.6786,7.4985,123.12,
2835,0.12199,8.6074,123.12,
2836,1.0528,8.7656,123.12,
2837,0.37349,9.0027,123.12,
2838,2.7943,11.5999,123.12,
2839,8.2979,11.6783,123.12,
2840,2.0736,11.7566,123.12,
2841,2.6522,11.9132,123.12,
2842,6.0059,11.9915,123.12,
2843,6.0899,12.0697,123.12,
2844,3.208,12.1479,123.12,
2845,3.2114,12.2261,123.12,
2846,7.8473,12.3043,123.12,
2847,4.7707,12.3825,123.12,
2848,4.4644,12.4606,123.12,
2849,0.32028,12.5387,123.12,
2850,0.28475,12.6168,123.12,
2851,5.509,12.8509,123.12,
2852,0.49727,13.0848,123.12,
2853,0.80308,13.3184,123.12,
2854,0.1031,13.3963,123.12,
2855,0.011431,14.1732,123.12,
2856,0.2625,1.0399,123.2,
2857,8.0886,7.4192,123.2,
2858,0.03545,8.6074,123.2,
2859,0.95017,8.6865,123.2,
2860,0.093684,8.8447,123.2,
2861,0.16667,9.0027,123.2,
2862,1.1608,9.5554,123.2,
2863,1.8847,9.6343,123.2,
2864,0.035764,9.7131,123.2,
2865,0.024266,9.792,123.2,
2866,0.37574,9.9496,123.2,
2867,0.95951,11.6783,123.2,
2868,4.1811,11.8349,123.2,
2869,0.99852,11.9132,123.2,
2870,2.4213,12.1479,123.2,
2871,0.41343,12.2261,123.2,
2872,1.635,12.3043,123.2,
2873,4.6757,12.3825,123.2,
2874,3.0868,12.4606,123.2,
2875,4.9375,12.5387,123.2,
2876,0.60248,12.6168,123.2,
2877,9.2652,12.7729,123.2,
2878,5.8381,12.9289,123.2,
2879,0.16261,13.0068,123.2,
2880,0.39492,13.0848,123.2,
2881,3.2144,13.1627,123.2,
2882,0.24033,13.2406,123.2,
2883,0.12759,13.3184,123.2,
2884,4.4691,14.1732,123.2,
2885,1.2219,0.96,123.28,
2886,0.14124,1.0399,123.28,
2887,5.212,7.3398,123.28,
2888,7.9238,7.4192,123.28,
2889,1.3284,8.6865,123.28,
2890,0.56068,8.7656,123.28,
2891,0.62178,9.5554,123.28,
2892,0.31596,9.6343,123.28,
2893,0.29106,9.7131,123.28,
2894,0.20061,9.792,123.28,
2895,5.9718,9.8708,123.28,
2896,5.7031,9.9496,123.28,
2897,0.88682,10.0284,123.28,
2898,0.19277,10.1072,123.28,
2899,0.45748,11.0508,123.28,
2900,0.22591,11.1293,123.28,
2901,3.9958,11.2078,123.28,
2902,1.2062,11.2863,123.28,
2903,3.2367,11.3647,123.28,
2904,1.597,11.6783,123.28,
2905,0.13128,11.7566,123.28,
2906,0.14824,11.8349,123.28,
2907,2.4555,11.9915,123.28,
2908,1.8366,12.6168,123.28,
2909,2.8231,12.6948,123.28,
2910,0.86421,12.8509,123.28,
2911,1.8192,13.0068,123.28,
2912,0.0074792,13.2406,123.28,
2913,1.4504,14.1732,123.28,
2914,0.67706,0.96,123.36,
2915,4.2865,7.3398,123.36,
2916,6.221,8.6865,123.36,
2917,1.0418,8.7656,123.36,
2918,1.2783,8.8447,123.36,
2919,1.58,9.1607,123.36,
2920,6.8116,9.2397,123.36,
2921,0.042139,9.3186,123.36,
2922,0.43404,9.3976,123.36,
2923,0.81345,10.0284,123.36,
2924,1.1701,10.1072,123.36,
2925,0.40682,10.2646,123.36,
2926,1.8056,10.3434,123.36,
2927,3.033,10.9723,123.36,
2928,7.8128,11.0508,123.36,
2929,16.1097,11.1293,123.36,
2930,4.7932,11.2863,123.36,
2931,0.72756,11.3647,123.36,
2932,2.5615,11.4432,123.36,
2933,2.3347,11.5216,123.36,
2934,0.13132,11.6783,123.36,
2935,2.5211,11.8349,123.36,
2936,0.3703,11.9132,123.36,
2937,1.1114,11.9915,123.36,
2938,3.8734,12.0697,123.36,
2939,0.19277,12.6168,123.36,
2940,0.18244,12.7729,123.36,
2941,0.95578,13.0068,123.36,
2942,0.056264,0.96,123.4399,
2943,0.8686,7.4985,123.4399,
2944,4.7306,7.5778,123.4399,
2945,3.3385,8.7656,123.4399,
2946,2.3256,9.1607,123.4399,
2947,6.3661,9.2397,123.4399,
2948,0.10717,9.4765,123.4399,
2949,0.013573,10.1072,123.4399,
2950,0.41038,10.1859,123.4399,
2951,0.27481,10.2646,123.4399,
2952,1.6522,10.422,123.4399,
2953,16.4291,10.9723,123.4399,
2954,5.2995,11.0508,123.4399,
2955,6.9948,11.2078,123.4399,
2956,2.7904,11.2863,123.4399,
2957,1.9913,11.3647,123.4399,
2958,2.1,11.4432,123.4399,
2959,1.7068,11.5216,123.4399,
2960,0.98201,11.5999,123.4399,
2961,0.23575,11.6783,123.4399,
2962,2.7904,11.7566,123.4399,
2963,4.8793,11.9132,123.4399,
2964,4.5411,11.9915,123.4399,
2965,4.104,12.0697,123.4399,
2966,0.52045,12.1479,123.4399,
2967,0.27161,12.5387,123.4399,
2968,0.21514,12.9289,123.4399,
2969,0.21137,13.0068,123.4399,
2970,0.84507,14.0956,123.4399,
2971,0.47108,7.6571,123.52,
2972,1.0606,7.7364,123.52,
2973,11.8549,8.6865,123.52,
2974,0.43235,9.0817,123.52,
2975,1.4227,9.2397,123.52,
2976,4.558,9.3186,123.52,
2977,0.15326,9.6343,123.52,
2978,0.96015,9.7131,123.52,
2979,3.0421,10.2646,123.52,
2980,0.35817,10.3434,123.52,
2981,0.060755,10.5794,123.52,
2982,0.3125,10.658,123.52,
2983,8.064,10.8938,123.52,
2984,11.3723,10.9723,123.52,
2985,14.8369,11.0508,123.52,
2986,7.1077,11.2078,123.52,
2987,2.378,11.2863,123.52,
2988,1.1252,11.3647,123.52,
2989,0.3181,11.5216,123.52,
2990,3.1667,11.5999,123.52,
2991,2.9562,11.6783,123.52,
2992,4.2792,11.7566,123.52,
2993,10.516,11.8349,123.52,
2994,22.5088,11.9132,123.52,
2995,5.1575,11.9915,123.52,
2996,1.6543,12.0697,123.52,
2997,0.67479,12.5387,123.52,
2998,2.7308,12.6168,123.52,
2999,0.047959,12.6948,123.52,
3000,0.26203,12.9289,123.52,
3001,5.9397,14.018,123.52,
3002,0.010259,0.24,123.6,
3003,0.096345,0.96,123.6,
3004,1.2191,7.7364,123.6,
3005,3.0776,8.6865,123.6,
3006,1.1488,9.0817,123.6,
3007,0.99166,9.3186,123.6,
3008,0.23423,9.4765,123.6,
3009,10.4074,9.5554,123.6,
3010,0.07888,9.792,123.6,
3011,0.73538,9.8708,123.6,
3012,0.20789,10.422,123.6,
3013,0.028728,10.5007,123.6,
3014,0.97084,10.5794,123.6,
3015,0.014195,10.7366,123.6,
3016,0.48547,10.8152,123.6,
3017,24.2308,11.2078,123.6,
3018,2.2243,11.2863,123.6,
3019,0.42558,11.4432,123.6,
3020,0.26851,11.5216,123.6,
3021,0.71513,11.5999,123.6,
3022,1.3789,11.6783,123.6,
3023,0.28238,11.7566,123.6,
3024,20.1019,11.8349,123.6,
3025,0.047956,12.7729,123.6,
3026,3.5246,12.8509,123.6,
3027,1.024,13.5518,123.6,
3028,0.23823,13.6296,123.6,
3029,2.8199,13.7073,123.6,
3030,3.0892,14.018,123.6,
3031,0.00095733,0.24,123.6801,
3032,0.48433,0.96,123.6801,
3033,0.052757,7.6571,123.6801,
3034,2.0326,7.7364,123.6801,
3035,2.0519,8.6865,123.6801,
3036,3.1074,9.4765,123.6801,
3037,4.1896,9.6343,123.6801,
3038,1.1203,9.7131,123.6801,
3039,3.1252,9.792,123.6801,
3040,4.3744,9.8708,123.6801,
3041,0.014552,10.0284,123.6801,
3042,2.1205,10.5794,123.6801,
3043,0.81069,10.658,123.6801,
3044,0.47108,10.7366,123.6801,
3045,3.5019,11.0508,123.6801,
3046,6.2984,11.2078,123.6801,
3047,4.7623,11.2863,123.6801,
3048,0.42951,11.5216,123.6801,
3049,0.043156,11.5999,123.6801,
3050,1.0631,11.7566,123.6801,
3051,2.1549,11.8349,123.6801,
3052,0.28831,12.6948,123.6801,
3053,5.8667,12.8509,123.6801,
3054,0.26074,13.5518,123.6801,
3055,0.43465,13.7073,123.6801,
3056,2.0562,14.018,123.6801,
3057,0.05624,0.24,123.76,
3058,1.0443,0.88,123.76,
3059,0.33803,7.6571,123.76,
3060,2.1388,8.6074,123.76,
3061,0.36487,9.4765,123.76,
3062,8.4994,9.6343,123.76,
3063,2.7993,9.7131,123.76,
3064,2.2263,9.792,123.76,
3065,16.8315,9.9496,123.76,
3066,4.4496,10.0284,123.76,
3067,0.58757,10.1859,123.76,
3068,3.0633,10.7366,123.76,
3069,1.1908,10.8152,123.76,
3070,0.82311,10.8938,123.76,
3071,0.41743,11.0508,123.76,
3072,0.11052,11.3647,123.76,
3073,3.1332,11.7566,123.76,
3074,3.5734,11.8349,123.76,
3075,0.41546,12.5387,123.76,
3076,0.24012,12.6168,123.76,
3077,0.10175,12.7729,123.76,
3078,3.7614,13.4741,123.76,
3079,0.4348,13.6296,123.76,
3080,0.52449,14.0956,123.76,
3081,0.25632,0.24,123.84,
3082,0.47647,0.88,123.84,
3083,1.017,6.7841,123.84,
3084,0.92508,6.8635,123.84,
3085,0.15265,6.9429,123.84,
3086,2.7181,7.6571,123.84,
3087,0.40772,8.4492,123.84,
3088,0.086653,8.5283,123.84,
3089,1.7245,9.4765,123.84,
3090,0.72644,9.5554,123.84,
3091,7.804,9.9496,123.84,
3092,19.3983,10.0284,123.84,
3093,6.9575,10.1072,123.84,
3094,8.089,10.1859,123.84,
3095,0.48731,10.8152,123.84,
3096,2.9132,10.8938,123.84,
3097,8.9845,10.9723,123.84,
3098,11.7655,11.0508,123.84,
3099,2.4033,11.2863,123.84,
3100,1.1821,11.3647,123.84,
3101,0.73097,11.7566,123.84,
3102,1.4088,12.3043,123.84,
3103,0.16711,12.3825,123.84,
3104,7.8854,13.3963,123.84,
3105,0.13419,13.6296,123.84,
3106,0.6388,14.018,123.84,
3107,0.70283,0.32,123.92,
3108,0.12066,0.88,123.92,
3109,0.18819,6.3867,123.92,
3110,2.6162,6.4662,123.92,
3111,1.6082,6.5457,123.92,
3112,2.1663,6.7841,123.92,
3113,0.55147,6.8635,123.92,
3114,0.52658,6.9429,123.92,
3115,0.39204,7.0224,123.92,
3116,1.1989,7.2605,123.92,
3117,8.3233,7.3398,123.92,
3118,0.15332,7.4192,123.92,
3119,0.10713,7.4985,123.92,
3120,0.020782,7.5778,123.92,
3121,2.0269,7.6571,123.92,
3122,3.5088,8.2117,123.92,
3123,0.22612,9.5554,123.92,
3124,25.6813,10.1072,123.92,
3125,32.0528,10.1859,123.92,
3126,4.0364,11.2863,123.92,
3127,1.546,11.5999,123.92,
3128,0.53314,11.7566,123.92,
3129,1.3616,12.2261,123.92,
3130,0.16062,12.5387,123.92,
3131,2.9374,13.3963,123.92,
3132,0.6997,13.6296,123.92,
3133,1.6597,13.7073,123.92,
3134,0.40056,13.8627,123.92,
3135,0.11318,13.9404,123.92,
3136,3.3567,14.018,123.92,
3137,0.78152,0.32,124,
3138,0.70906,6.3072,124,
3139,2.0764,6.3867,124,
3140,0.05963,6.4662,124,
3141,1.1795,6.5457,124,
3142,6.6221,7.3398,124,
3143,2.0067,7.4192,124,
3144,1.1084,7.4985,124,
3145,1.2652,7.5778,124,
3146,4.0214,8.2117,124,
3147,0.22139,9.5554,124,
3148,15.0631,11.2863,124,
3149,3.0566,11.3647,124,
3150,3.2626,11.5216,124,
3151,2.3742,11.5999,124,
3152,4.4575,11.7566,124,
3153,1.0782,12.0697,124,
3154,3.3594,12.5387,124,
3155,5.5331,13.3184,124,
3156,1.228,13.5518,124,
3157,5.1838,13.6296,124,
3158,0.12628,13.7073,124,
3159,0.22378,13.8627,124,
3160,1.0397,13.9404,124,
3161,0.52669,14.0956,124,
3162,0.14482,0.32,124.08,
3163,1.0719,0.96,124.08,
3164,0.037966,1.0399,124.08,
3165,0.2874,6.1482,124.08,
3166,5.5292,6.2277,124.08,
3167,1.5447,6.3072,124.08,
3168,2.7306,7.4192,124.08,
3169,0.6188,8.2117,124.08,
3170,0.028663,9.5554,124.08,
